"pq_nome","date","place","id","female","age","general","frequency","duration","origin","commute","means","home","motivation","other_motiv","activity","other_activ","prs_score","education","income","mot_active","mot_personal","act_active","act_personal","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree","presence_agua","income_p","frequency_p","duration_p"
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",208,"Female",65,"Very good","1 or 2 times a week","30 min to 1h","Home","5 to 15 min","Car/Taxi","5136170","Health"," ","walk"," ","4.8","university degree","4 to 10 MW",0,1,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,6,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",209,"Male",62,"Good","3 to 6 times a week","15 to 30 min","Home","30 min to 1h","Foot","5134340","Relax (mental)"," ","walk"," ","4.06666666666667","primary school","4 to 10 MW",0,1,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,18,30
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",210,"Male",42,"Excellent","3 to 6 times a week","1 to 2h","Home","5 to 15 min","Foot","5126000","Physical activity"," ","run"," ","4.46666666666667","university degree","4 to 10 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,18,120
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",211,"Female",49,"Fair","3 to 6 times a week","30 min to 1h","Home","5 to 15 min","Car/Taxi","5171000","Physical activity"," ","walk"," ","4.66666666666667","secondary school"," ",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,NA,18,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",212,"Male",64,"Good","3 to 6 times a week","2 to 3h","Home","15 to 30 min","Car/Taxi","2994030","Physical activity"," ","walk"," ","2.86666666666667","university degree"," ",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,NA,18,150
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",213,"Male",36,"Good","3 to 6 times a week","30 min to 1h","Home","Around 5 min","Car/Taxi","Piqueri","Relax (mental)"," ","walk"," ","4.4","university degree"," ",0,1,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,NA,18,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",214,"Female",28,"Very good","Every day","2 to 3h","Home","Around 5 min","Bike/skate/other","5145901","Physical activity"," ","bike/skate"," ","4.6","university degree","2 to 4 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,3,30,150
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",215,"Male",55,"Very good","Every day","1 to 2h","Home","Around 5 min","Car/Taxi","5145000","Physical activity"," ","walk"," ","2.73333333333333","university degree","4 to 10 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,30,120
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",216,"Female",48,"Very good","3 to 6 times a week","30 min to 1h","Home","5 to 15 min","Car/Taxi","Jardim regina","Get closer to animals and nature"," ","walk"," ","5.4","university degree","4 to 10 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,18,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",217,"Male",69,"Fair","Every day","1 to 2h","Home","15 to 30 min","Foot","Piqueri","Health"," ","walk"," ","3.93333333333333","technical degree","4 to 10 MW",0,1,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,30,120
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",218,"Male",65,"Good","3 to 6 times a week","1 to 2h","Home","5 to 15 min","Car/Taxi","5114100","Physical activity"," ","walk"," ","5.06666666666667","secondary school","< 2 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,2,18,120
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",219,"Male",57,"Good","1 or 2 times a week","30 min to 1h","Home","5 to 15 min","Foot","5127000","Reflect about life"," ","sit"," ","5.26666666666667","secondary school","4 to 10 MW",0,1,0,1,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,6,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",220,"Male",23,"Very good","3 to 6 times a week","30 min to 1h","Home","15 to 30 min","Foot","5128180","Physical activity"," ","run"," ","4.26666666666667","secondary school","4 to 10 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,18,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",221,"Male",22,"Very good","2 or 3 times a month","30 min to 1h","Home","Around 5 min","Car/Taxi","Jardim Maristela","Stroll with child/elderly"," ","sit"," ","3.2","secondary school","2 to 4 MW",1,0,0,1,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,3,2.5,60
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",222,"Female",59,"Good","1 or 2 times a week","1 to 2h","Home","5 to 15 min","Car/Taxi","05136-160","Get closer to animals and nature"," ","walk"," ","3.53333333333333","university degree","4 to 10 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,7,6,120
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",223,"Male",29,"Very good","1 or 2 times a year","15 to 30 min","Home","30 min to 1h","Foot","5174260","Physical activity"," ","walk"," ","2.86666666666667","university degree","2 to 4 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,3,0.125,30
"CIDADE DE TORONTO","11-04-19","Cidade de Toronto",224,"Female",39,"Very good","Never/First time","1 to 2h","Home","Around 5 min","Car/Taxi","05119-000","Stroll with child/elderly"," ","play with child"," ","4.73333333333333","secondary school","2 to 4 MW",1,0,1,0,"SAO DOMINGOS","11.240998903085","557.820398640258","0.296326545481272","10.287610619469","0.532885211005069","32.6037054226615","5.06516476210785","525.582970610002","487.575419274721","0.581882848746791","0.217002160162981","66.7929403795738","14.2509501887834","0.0616903255533698","0.133819086547006",4190,3887,51,208,"0","0",NA,"0",NA,0,0,"15.4526410857867",0,"102.482407395793",0,"0.941693438702328",NA,"18.9561094316429",0,"0.0207151911401695",NA,817,0,3,0,130077,"PIRITUBA/JARAGUA","Urbano","0.06","0.04","0.25","0.05","0.05","1.12","0.29","0.26","0.08","0.64","0.78","0.53",25,"130080.796","10.9958469947362","664168.401214305","1071.65952092409","4.01746774479509","41725.867",95,"-0.163077314371174","11.963286999398","36.4377777554712","8.27524052113747","69.2698789739381","7.22937181987193","3990.51261781837","0.094039764179639","0.581882848746791",1,3,0.01,120
